Tech,zone,index,x,y,gridcell,area,dist
Windonshore,DE,DED4,13.0,50.5,x1300y5050,126.9,0.0
Windonshore,DE,DED4,13.0,50.8,x1300y5075,86.1,0.0
Windonshore,DE,DED4,13.0,51.0,x1300y5100,164.5,0.0
Windonshore,DE,DED4,13.0,51.2,x1300y5125,0.1,0.0
Windonshore,DE,DED4,13.2,50.5,x1325y5050,0.3,0.0
Windonshore,DE,DED4,13.2,50.8,x1325y5075,211.8,0.0
Windonshore,DE,DED4,13.2,51.0,x1325y5100,95.8,0.0
Windonshore,DE,DED4,13.5,50.8,x1350y5075,210.6,0.0
Windonshore,DE,DED4,13.5,51.0,x1350y5100,5.3,0.0
Windonshore,DE,DED4,13.8,50.8,x1375y5075,2.0,0.0
Windonshore,DE,DEG0,10.0,50.8,x1000y5075,34.8,0.0
Windonshore,DE,DEG0,10.0,51.0,x1000y5100,1.3,0.0
Windonshore,DE,DEG0,10.2,50.5,x1025y5050,0.8,0.0
Windonshore,DE,DEG0,10.2,50.8,x1025y5075,40.6,0.0
Windonshore,DE,DEG0,10.2,51.0,x1025y5100,193.3,0.0
Windonshore,DE,DEG0,10.2,51.2,x1025y5125,83.2,0.0
Windonshore,DE,DEG0,10.2,51.5,x1025y5150,1.3,0.0
Windonshore,DE,DEG0,10.5,50.2,x1050y5025,1.8,0.0
Windonshore,DE,DEG0,10.5,50.5,x1050y5050,228.8,0.0
Windonshore,DE,DEG0,10.5,50.8,x1050y5075,65.6,0.0
Windonshore,DE,DEG0,10.5,51.0,x1050y5100,115.6,0.0
Windonshore,DE,DEG0,10.5,51.2,x1050y5125,140.0,0.0
Windonshore,DE,DEG0,10.5,51.5,x1050y5150,139.1,0.0
Windonshore,DE,DEG0,10.8,50.2,x1075y5025,121.4,0.0
Windonshore,DE,DEG0,10.8,50.5,x1075y5050,194.1,0.0
Windonshore,DE,DEG0,10.8,50.8,x1075y5075,29.5,0.0
Windonshore,DE,DEG0,10.8,51.0,x1075y5100,118.2,0.0
Windonshore,DE,DEG0,10.8,51.2,x1075y5125,210.8,0.0
Windonshore,DE,DEG0,10.8,51.5,x1075y5150,125.3,0.0
Windonshore,DE,DEG0,10.8,51.8,x1075y5175,0.1,0.0
Windonshore,DE,DEG0,11.0,50.5,x1100y5050,95.5,0.0
Windonshore,DE,DEG0,11.0,50.8,x1100y5075,59.7,0.0
Windonshore,DE,DEG0,11.0,51.0,x1100y5100,98.1,0.0
Windonshore,DE,DEG0,11.0,51.2,x1100y5125,177.0,0.0
Windonshore,DE,DEG0,11.0,51.5,x1100y5150,0.3,0.0
Windonshore,DE,DEG0,11.2,50.5,x1125y5050,75.2,0.0
Windonshore,DE,DEG0,11.2,50.8,x1125y5075,123.3,0.0
Windonshore,DE,DEG0,11.2,51.0,x1125y5100,147.7,0.0
Windonshore,DE,DEG0,11.2,51.2,x1125y5125,131.6,0.0
Windonshore,DE,DEG0,11.2,51.5,x1125y5150,4.3,0.0
Windonshore,DE,DEG0,11.5,50.5,x1150y5050,77.7,0.0
Windonshore,DE,DEG0,11.5,50.8,x1150y5075,244.5,0.0
Windonshore,DE,DEG0,11.5,51.0,x1150y5100,166.2,0.0
Windonshore,DE,DEG0,11.5,51.2,x1150y5125,3.1,0.0
Windonshore,DE,DEG0,11.8,50.5,x1175y5050,150.5,0.0
Windonshore,DE,DEG0,11.8,50.8,x1175y5075,297.8,0.0
Windonshore,DE,DEG0,11.8,51.0,x1175y5100,110.9,0.0
Windonshore,DE,DEG0,12.0,50.5,x1200y5050,6.2,0.0
Windonshore,DE,DEG0,12.0,50.8,x1200y5075,225.1,0.0
Windonshore,DE,DEG0,12.0,51.0,x1200y5100,3.9,0.0
Windonshore,DE,DEG0,12.2,50.8,x1225y5075,3.1,0.0
Windonshore,DE,DEG0,12.2,51.0,x1225y5100,1.6,0.0
Windonshore,DE,DEG0,12.5,51.0,x1250y5100,20.7,0.0
Windonshore,CZ,CZ05,14.2,50.5,x1425y5050,1.0,0.0
Windonshore,CZ,CZ05,14.2,50.8,x1425y5075,2.3,0.0
Windonshore,CZ,CZ05,14.5,50.5,x1450y5050,6.4,0.0
Windonshore,CZ,CZ05,14.5,50.8,x1450y5075,67.6,0.0
Windonshore,CZ,CZ05,14.8,50.8,x1475y5075,97.1,0.0
Windonshore,CZ,CZ05,15.0,50.8,x1500y5075,62.7,0.0
Windonshore,CZ,CZ05,15.0,51.0,x1500y5100,80.6,0.0
Windonshore,CZ,CZ05,15.2,50.2,x1525y5025,2.2,0.0
Windonshore,CZ,CZ05,15.2,50.5,x1525y5050,92.0,0.0
Windonshore,CZ,CZ05,15.2,50.8,x1525y5075,203.6,0.0
Windonshore,CZ,CZ05,15.2,51.0,x1525y5100,11.3,0.0
Windonshore,CZ,CZ05,15.5,50.0,x1550y5000,2.2,0.0
Windonshore,CZ,CZ05,15.5,50.2,x1550y5025,73.2,0.0
Windonshore,CZ,CZ05,15.5,50.5,x1550y5050,88.6,0.0
Windonshore,CZ,CZ05,15.5,50.8,x1550y5075,97.6,0.0
Windonshore,CZ,CZ05,15.8,49.8,x1575y4975,9.1,0.0
Windonshore,CZ,CZ05,15.8,50.0,x1575y5000,20.5,0.0
Windonshore,CZ,CZ05,15.8,50.2,x1575y5025,57.0,0.0
Windonshore,CZ,CZ05,15.8,50.5,x1575y5050,108.9,0.0
Windonshore,CZ,CZ05,15.8,50.8,x1575y5075,4.3,0.0
Windonshore,CZ,CZ05,16.0,49.8,x1600y4975,112.5,0.0
Windonshore,CZ,CZ05,16.0,50.0,x1600y5000,63.4,0.0
Windonshore,CZ,CZ05,16.0,50.2,x1600y5025,15.3,0.0
Windonshore,CZ,CZ05,16.0,50.5,x1600y5050,171.0,0.0
Windonshore,CZ,CZ05,16.0,50.8,x1600y5075,1.7,0.0
Windonshore,CZ,CZ05,16.2,49.8,x1625y4975,103.2,0.0
Windonshore,CZ,CZ05,16.2,50.0,x1625y5000,76.1,0.0
Windonshore,CZ,CZ05,16.2,50.2,x1625y5025,129.3,0.0
Windonshore,CZ,CZ05,16.2,50.5,x1625y5050,49.7,0.0
Windonshore,CZ,CZ05,16.2,50.8,x1625y5075,1.4,0.0
Windonshore,CZ,CZ05,16.5,49.8,x1650y4975,180.3,0.0
Windonshore,CZ,CZ05,16.5,50.0,x1650y5000,104.7,0.0
Windonshore,CZ,CZ05,16.5,50.2,x1650y5025,81.2,0.0
Windonshore,CZ,CZ05,16.5,50.5,x1650y5050,0.1,0.0
Windonshore,CZ,CZ05,16.8,49.8,x1675y4975,103.4,0.0
Windonshore,CZ,CZ05,16.8,50.0,x1675y5000,76.6,0.0
Windonshore,PL,PL52,17.0,50.5,x1700y5050,16.8,0.0
Windonshore,PL,PL52,17.2,50.5,x1725y5050,219.6,0.0
Windonshore,PL,PL52,17.2,50.8,x1725y5075,7.5,0.0
Windonshore,PL,PL52,17.5,50.2,x1750y5025,11.5,0.0
Windonshore,PL,PL52,17.5,50.5,x1750y5050,264.0,0.0
Windonshore,PL,PL52,17.5,50.8,x1750y5075,141.8,0.0
Windonshore,PL,PL52,17.5,51.0,x1750y5100,21.1,0.0
Windonshore,PL,PL52,17.5,51.2,x1750y5125,0.0,0.0
Windonshore,PL,PL52,17.8,50.2,x1775y5025,222.6,0.0
Windonshore,PL,PL52,17.8,50.5,x1775y5050,228.2,0.0
Windonshore,PL,PL52,17.8,50.8,x1775y5075,211.0,0.0
Windonshore,PL,PL52,17.8,51.0,x1775y5100,190.0,0.0
Windonshore,PL,PL52,18.0,50.2,x1800y5025,211.2,0.0
Windonshore,PL,PL52,18.0,50.5,x1800y5050,120.0,0.0
Windonshore,PL,PL52,18.0,50.8,x1800y5075,199.2,0.0
Windonshore,PL,PL52,18.0,51.0,x1800y5100,324.2,0.0
Windonshore,PL,PL52,18.0,51.2,x1800y5125,0.3,0.0
Windonshore,PL,PL52,18.2,50.2,x1825y5025,96.7,0.0
Windonshore,PL,PL52,18.2,50.5,x1825y5050,155.1,0.0
Windonshore,PL,PL52,18.2,50.8,x1825y5075,192.0,0.0
Windonshore,PL,PL52,18.2,51.0,x1825y5100,301.2,0.0
Windonshore,PL,PL52,18.2,51.2,x1825y5125,0.2,0.0
Windonshore,PL,PL52,18.5,50.2,x1850y5025,7.2,0.0
Windonshore,PL,PL52,18.5,50.5,x1850y5050,18.6,0.0
Windonshore,PL,PL52,18.5,50.8,x1850y5075,206.7,0.0
Windonshore,PL,PL52,18.5,51.0,x1850y5100,282.9,0.0
Windonshore,PL,PL52,18.8,50.8,x1875y5075,0.0,0.0
Windonshore,PL,PL52,18.8,51.0,x1875y5100,22.6,0.0
Windonshore,PL,PL51,15.0,51.0,x1500y5100,6.1,0.0
Windonshore,PL,PL51,15.0,51.2,x1500y5125,18.2,0.0
Windonshore,PL,PL51,15.2,51.0,x1525y5100,97.4,0.0
Windonshore,PL,PL51,15.2,51.2,x1525y5125,220.6,0.0
Windonshore,PL,PL51,15.5,50.8,x1550y5075,4.0,0.0
Windonshore,PL,PL51,15.5,51.0,x1550y5100,230.8,0.0
Windonshore,PL,PL51,15.5,51.2,x1550y5125,107.2,0.0
Windonshore,PL,PL51,15.8,50.8,x1575y5075,58.5,0.0
Windonshore,PL,PL51,15.8,51.0,x1575y5100,186.5,0.0
Windonshore,PL,PL51,15.8,51.2,x1575y5125,184.8,0.0
Windonshore,PL,PL51,15.8,51.5,x1575y5150,189.4,0.0
Windonshore,PL,PL51,15.8,51.8,x1575y5175,2.7,0.0
Windonshore,PL,PL51,16.0,50.8,x1600y5075,166.8,0.0
Windonshore,PL,PL51,16.0,51.0,x1600y5100,142.4,0.0
Windonshore,PL,PL51,16.0,51.2,x1600y5125,157.6,0.0
Windonshore,PL,PL51,16.0,51.5,x1600y5150,244.6,0.0
Windonshore,PL,PL51,16.0,51.8,x1600y5175,77.1,0.0
Windonshore,PL,PL51,16.2,50.5,x1625y5050,3.0,0.0
Windonshore,PL,PL51,16.2,50.8,x1625y5075,135.9,0.0
Windonshore,PL,PL51,16.2,51.0,x1625y5100,151.8,0.0
Windonshore,PL,PL51,16.2,51.2,x1625y5125,140.4,0.0
Windonshore,PL,PL51,16.2,51.5,x1625y5150,212.1,0.0
Windonshore,PL,PL51,16.2,51.8,x1625y5175,11.4,0.0
Windonshore,PL,PL51,16.5,50.2,x1650y5025,3.3,0.0
Windonshore,PL,PL51,16.5,50.5,x1650y5050,185.2,0.0
Windonshore,PL,PL51,16.5,50.8,x1650y5075,162.1,0.0
Windonshore,PL,PL51,16.5,51.0,x1650y5100,192.0,0.0
Windonshore,PL,PL51,16.5,51.2,x1650y5125,236.0,0.0
Windonshore,PL,PL51,16.5,51.5,x1650y5150,185.9,0.0
Windonshore,PL,PL51,16.5,51.8,x1650y5175,89.8,0.0
Windonshore,PL,PL51,16.8,50.2,x1675y5025,156.9,0.0
Windonshore,PL,PL51,16.8,50.5,x1675y5050,178.1,0.0
Windonshore,PL,PL51,16.8,50.8,x1675y5075,274.4,0.0
Windonshore,PL,PL51,16.8,51.0,x1675y5100,130.3,0.0
Windonshore,PL,PL51,16.8,51.2,x1675y5125,127.7,0.0
Windonshore,PL,PL51,16.8,51.5,x1675y5150,229.7,0.0
Windonshore,PL,PL51,16.8,51.8,x1675y5175,4.2,0.0
Windonshore,PL,PL51,17.0,50.2,x1700y5025,63.2,0.0
Windonshore,PL,PL51,17.0,50.5,x1700y5050,130.3,0.0
Windonshore,PL,PL51,17.0,50.8,x1700y5075,323.3,0.0
Windonshore,PL,PL51,17.0,51.0,x1700y5100,160.8,0.0
Windonshore,PL,PL51,17.0,51.2,x1700y5125,60.6,0.0
Windonshore,PL,PL51,17.0,51.5,x1700y5150,105.1,0.0
Windonshore,PL,PL51,17.2,50.5,x1725y5050,0.2,0.0
Windonshore,PL,PL51,17.2,50.8,x1725y5075,192.7,0.0
Windonshore,PL,PL51,17.2,51.0,x1725y5100,178.3,0.0
Windonshore,PL,PL51,17.2,51.2,x1725y5125,146.7,0.0
Windonshore,PL,PL51,17.2,51.5,x1725y5150,147.9,0.0
Windonshore,PL,PL51,17.2,51.8,x1725y5175,0.6,0.0
Windonshore,PL,PL51,17.5,50.8,x1750y5075,0.2,0.0
Windonshore,PL,PL51,17.5,51.0,x1750y5100,139.1,0.0
Windonshore,PL,PL51,17.5,51.2,x1750y5125,213.8,0.0
Windonshore,PL,PL51,17.5,51.5,x1750y5150,147.4,0.0
Windonshore,PL,PL51,17.8,51.2,x1775y5125,14.5,0.0
Windonshore,PL,PL51,17.8,51.5,x1775y5150,4.9,0.0
Windonshore,DE,DED2,13.2,51.0,x1325y5100,4.3,0.0
Windonshore,DE,DED2,13.2,51.2,x1325y5125,126.5,0.0
Windonshore,DE,DED2,13.5,50.8,x1350y5075,7.9,0.0
Windonshore,DE,DED2,13.5,51.0,x1350y5100,160.8,0.0
Windonshore,DE,DED2,13.5,51.2,x1350y5125,230.1,0.0
Windonshore,DE,DED2,13.5,51.5,x1350y5150,0.3,0.0
Windonshore,DE,DED2,13.8,50.8,x1375y5075,135.2,0.0
Windonshore,DE,DED2,13.8,51.0,x1375y5100,101.7,0.0
Windonshore,DE,DED2,13.8,51.2,x1375y5125,175.6,0.0
Windonshore,DE,DED2,14.0,50.8,x1400y5075,3.0,0.0
Windonshore,DE,DED2,14.0,51.0,x1400y5100,155.9,0.0
Windonshore,DE,DED2,14.0,51.2,x1400y5125,122.7,0.0
Windonshore,DE,DED2,14.0,51.5,x1400y5150,0.1,0.0
Windonshore,DE,DED2,14.2,51.0,x1425y5100,118.2,0.0
Windonshore,DE,DED2,14.2,51.2,x1425y5125,146.1,0.0
Windonshore,DE,DED2,14.2,51.5,x1425y5150,3.6,0.0
Windonshore,DE,DED2,14.5,51.0,x1450y5100,8.2,0.0
Windonshore,DE,DED2,14.5,51.2,x1450y5125,34.7,0.0
Windonshore,DE,DED2,14.5,51.5,x1450y5150,29.1,0.0
Windonshore,DE,DED2,14.8,51.0,x1475y5100,191.0,0.0
Windonshore,DE,DED2,14.8,51.2,x1475y5125,225.9,0.0
Windonshore,DE,DED2,14.8,51.5,x1475y5150,8.5,0.0
Windonshore,DE,DED2,15.0,51.0,x1500y5100,5.9,0.0
Windonshore,DE,DED2,15.0,51.2,x1500y5125,64.6,0.0
Windonshore,PL,PL71,18.0,51.2,x1800y5125,7.8,0.0
Windonshore,PL,PL71,18.2,51.2,x1825y5125,211.3,0.0
Windonshore,PL,PL71,18.2,51.5,x1825y5150,28.3,0.0
Windonshore,PL,PL71,18.2,51.8,x1825y5175,1.4,0.0
Windonshore,PL,PL71,18.5,51.2,x1850y5125,239.6,0.0
Windonshore,PL,PL71,18.5,51.5,x1850y5150,248.6,0.0
Windonshore,PL,PL71,18.5,51.8,x1850y5175,94.3,0.0
Windonshore,PL,PL71,18.8,51.2,x1875y5125,264.3,0.0
Windonshore,PL,PL71,18.8,51.5,x1875y5150,167.7,0.0
Windonshore,PL,PL71,18.8,51.8,x1875y5175,101.3,0.0
Windonshore,PL,PL71,19.0,51.2,x1900y5125,272.8,0.0
Windonshore,PL,PL71,19.0,51.5,x1900y5150,193.8,0.0
Windonshore,PL,PL71,19.0,51.8,x1900y5175,301.2,0.0
Windonshore,PL,PL71,19.0,52.0,x1900y5200,138.1,0.0
Windonshore,PL,PL71,19.0,52.2,x1900y5225,21.0,0.0
Windonshore,PL,PL71,19.2,51.0,x1925y5100,8.0,0.0
Windonshore,PL,PL71,19.2,51.2,x1925y5125,277.2,0.0
Windonshore,PL,PL71,19.2,51.5,x1925y5150,197.5,0.0
Windonshore,PL,PL71,19.2,51.8,x1925y5175,182.9,0.0
Windonshore,PL,PL71,19.2,52.0,x1925y5200,210.7,0.0
Windonshore,PL,PL71,19.2,52.2,x1925y5225,205.9,0.0
Windonshore,PL,PL71,19.5,51.0,x1950y5100,231.9,0.0
Windonshore,PL,PL71,19.5,51.2,x1950y5125,259.6,0.0
Windonshore,PL,PL71,19.5,51.5,x1950y5150,290.1,0.0
Windonshore,PL,PL71,19.5,51.8,x1950y5175,45.5,0.0
Windonshore,PL,PL71,19.5,52.0,x1950y5200,275.2,0.0
Windonshore,PL,PL71,19.5,52.2,x1950y5225,155.1,0.0
Windonshore,PL,PL71,19.8,51.0,x1975y5100,295.0,0.0
Windonshore,PL,PL71,19.8,51.2,x1975y5125,293.6,0.0
Windonshore,PL,PL71,19.8,51.5,x1975y5150,223.1,0.0
Windonshore,PL,PL71,19.8,51.8,x1975y5175,99.3,0.0
Windonshore,PL,PL71,19.8,52.0,x1975y5200,273.7,0.0
Windonshore,PL,PL71,19.8,52.2,x1975y5225,167.9,0.0
Windonshore,PL,PL71,20.0,51.0,x2000y5100,96.8,0.0
Windonshore,PL,PL71,20.0,51.2,x2000y5125,248.0,0.0
Windonshore,PL,PL71,20.0,51.5,x2000y5150,140.5,0.0
Windonshore,PL,PL71,20.0,51.8,x2000y5175,207.9,0.0
Windonshore,PL,PL71,20.0,52.0,x2000y5200,167.6,0.0
Windonshore,PL,PL71,20.0,52.2,x2000y5225,99.1,0.0
Windonshore,PL,PL71,20.2,51.2,x2025y5125,19.1,0.0
Windonshore,PL,PL71,20.2,51.5,x2025y5150,245.2,0.0
Windonshore,PL,PL71,20.2,51.8,x2025y5175,320.2,0.0
Windonshore,PL,PL71,20.2,52.0,x2025y5200,78.6,0.0
Windonshore,PL,PL71,20.2,52.2,x2025y5225,0.7,0.0
Windonshore,PL,PL71,20.5,51.5,x2050y5150,116.2,0.0
Windonshore,PL,PL71,20.5,51.8,x2050y5175,244.0,0.0
Windonshore,PL,PL71,20.8,51.8,x2075y5175,10.5,0.0
Windonshore,PL,PL43,14.5,51.8,x1450y5175,8.0,0.0
Windonshore,PL,PL43,14.5,52.2,x1450y5225,6.1,0.0
Windonshore,PL,PL43,14.8,51.5,x1475y5150,6.0,0.0
Windonshore,PL,PL43,14.8,51.8,x1475y5175,232.9,0.0
Windonshore,PL,PL43,14.8,52.0,x1475y5200,115.4,0.0
Windonshore,PL,PL43,14.8,52.2,x1475y5225,134.3,0.0
Windonshore,PL,PL43,15.0,51.5,x1500y5150,131.4,0.0
Windonshore,PL,PL43,15.0,51.8,x1500y5175,310.0,0.0
Windonshore,PL,PL43,15.0,52.0,x1500y5200,208.2,0.0
Windonshore,PL,PL43,15.0,52.2,x1500y5225,308.1,0.0
Windonshore,PL,PL43,15.0,52.5,x1500y5250,66.5,0.0
Windonshore,PL,PL43,15.2,51.5,x1525y5150,27.0,0.0
Windonshore,PL,PL43,15.2,51.8,x1525y5175,163.7,0.0
